UMAP_1,UMAP_2
1.4647188,2.529096
4.8596845,5.39035
2.0194125,3.70055
-0.025727708,6.802917
0.089125454,7.2448196
1.1663668,11.400506
0.7925602,6.099303
2.3464887,8.031778
2.5105438,6.772442
2.6239607,6.7592373
3.9183924,7.958027
1.7310344,7.2726274
6.2668033,5.9223833
4.8870406,6.8045716
1.1747912,11.44592
4.780216,6.873636
0.9480567,10.283061
4.9500313,6.406026
0.8858269,10.735058
6.3894286,5.903377
0.9640233,10.153481
2.3827531,8.041043
3.4526696,8.822674
1.6813651,6.222121
0.16990755,4.340017
1.7373668,6.2313685
3.1581013,4.25636
1.6670187,6.060688
1.6801926,6.3080535
2.4162238,8.123721
0.6347008,6.7797585
2.8193126,5.293396
2.2380075,6.111663
2.825069,7.679087
2.5491853,6.2004714
7.682669,4.518381
2.2294014,4.973512
3.1774304,5.912091
2.262112,4.9870987
2.9770024,8.064845
2.4719849,8.027345
5.0470448,6.2968144
5.2308044,6.0156198
0.9455616,10.178611
3.191368,5.935188
3.3602004,8.622392
4.01027,7.9751506
4.010885,8.03929
0.82513213,6.3638153
7.685371,3.6324658
1.4794924,2.575174
0.81950414,6.428587
0.9262146,10.312457
3.0797124,5.692006
1.4242852,6.116685
1.5311302,7.8937783
0.41975662,6.8014364
1.9250163,7.408545
1.0361316,6.9312863
1.8927956,7.011598
-0.09968114,6.405427
0.057067513,5.9292336
-1.3745128,8.302986
1.8704468,7.368773
1.4503515,2.9537652
1.7869074,6.05772
2.7827628,3.7074294
6.0971265,5.413593
1.2879047,5.754421
-0.63692975,5.473398
7.753705,4.4492974
-0.6853175,5.4626083
6.702415,3.548986
3.096869,3.5892625
-0.8331728,5.4067254
-0.8395064,5.3856525
4.286208,5.5461683
-0.72942495,5.402498
5.599906,5.223836
0.70786107,5.404418
2.2252398,5.293158
1.089175,9.60111
0.13690585,3.9404078
0.32841614,5.684978
1.054243,8.946566
1.1786767,11.458311
0.93967664,10.077785
2.4252136,9.406288
1.0285785,9.007014
1.5001181,9.34427
-1.8114654,8.519146
2.5861719,3.7343466
0.2857285,6.055435
-2.3349607,9.206942
